	320001-V3-BC	320002-V3-BC	320003-V3-BC	320004-V3-BC	320005-V3-BC	320006-V3-BC	320007-V3-BC	320008-V3-BC	320009-V3-BC	320011-V3-BC	320013-V3-BC	320014-V3-BC	320016-V3-BC	320017-V3-BC	320018-V3-BC	320019-V3-BC	320020-V3-BC	320023-V3-BC	320024-V3-BC	320025-V3-BC	320026-V3-BC	320027-V3-BC	320028-V3-BC	320030-V3-BC	320031-V3-BC	320032-V3-BC	320033-V3-BC	320034-V3-BC	320035-V3-BC	320036-V3-BC	320037-V3-BC	320039-V3-BC	320040-V3-BC	320041-V3-BC	320043-V3-BC	320044-V3-BC	320045-V3-BC	320047-V3-BC	320049-V3-BC	320050-V3-BC	320051-V3-BC	320053-V3-BC	320054-V3-BC	320055-V3-BC	320056-V3-BC	320057-V3-BC	320060-V3-BC	320062-V3-BC	320063-V3-BC	320066-V3-BC	320067-V3-BC	320069-V3-BC	320070-V3-BC	320071-V3-BC	320074-V3-BC	320077-V3-BC	320079-V3-BC	320080-V3-BC	320084-V3-BC	320085-V3-BC	380001-V3-BC	380002-V3-BC	380003-V3-BC
320050-V3-BC	0.7376316434915631	0.6454722623553022	0.6607623800114697	0.7445498954449508	0.8879150321579017	0.6808506806759985	0.8084226208979741	0.8791962053440842	0.7002680823501671	0.7399207312972056	0.7424963461060962	0.761037952214771	0.7732161810488083	0.7581517646051237	0.6748036599614154	0.8369800868061854	0.7069789345072551	0.753466458444898	0.6480481374445117	0.6641958038770737	0.7220416845353718	0.7273740981735559	0.782982667637106	0.7925796295539572	0.7816483273881162	0.6785128660387211	0.7232400159385542	0.8262826765506005	0.8142973331468082	0.8097754595240563	0.7390418859259879	0.7272926780587556	0.7075320314771866	0.7511731071190868	0.6875494472959377	0.7701486234912824	0.6979413211940065	0.6726532497278478	0.7646137315569949	0.0	0.8011205978965339	0.7617282151418402	0.8501842549810278	0.7070232896041767	0.7088464125794739	0.8131855534956353	0.7932234270968463	0.577739234007956	0.8697195221787545	0.6463521247128358	0.6645046405899948	0.7752186023271478	0.7950248358982105	0.5834611014180691	0.8514488846942333	0.7996380255092279	0.6196424551404868	0.820229786231934	0.7157049486979382	0.6189144805646408	0.8521353010014162	0.7520947595508307	0.829341685026425
320051-V3-BC	0.6200220355696631	0.633019310185009	0.5899819658242087	0.5419842195752113	0.5741291345054662	0.6561304161380451	0.5069728261480231	0.5100611149573386	0.4999500739420092	0.4859170319099419	0.5697204422382626	0.5182040140361531	0.5676097836165892	0.5858222843115208	0.5620433345911853	0.5155850611584321	0.6149717900368926	0.6170739029124103	0.6323173308616026	0.5190367260136586	0.47410520423187014	0.4568480465862907	0.575460913580931	0.45156212478908797	0.43263188925433793	0.5831818111222336	0.6370654594158396	0.45342618891790026	0.5610636042809781	0.40091856395227954	0.710204935831926	0.5845358277725531	0.6768446573682377	0.6009343023855319	0.641904531235298	0.6669286781091963	0.5915268097814016	0.8606457977050536	0.8801863276236322	0.8011205978965339	0.0	0.4528522097010383	0.46619070522494327	0.6539006864194605	0.5285110387176699	0.5811132519266503	0.42535566891698473	0.7369759158464508	0.42272396887732006	0.7444233324926519	0.727404366970195	0.38999238395426666	0.5018617267174079	0.7262070678977837	0.440535466318323	0.5682089949332343	0.7739274255514437	0.49863991952216685	0.5173826524568286	0.7054704117468843	0.5284513896889095	0.47194676908819155	0.5044915480716047
320053-V3-BC	0.6252499024485797	0.5924374882159676	0.5797747402824284	0.5036302686489439	0.47593977554180544	0.5916489453549235	0.578775845197964	0.3634310731482135	0.3575872863650833	0.5286737628042969	0.611246419856365	0.438845345131569	0.5279744233237594	0.5697669987868258	0.5310217612362641	0.5632255877131309	0.5294727622553299	0.6683623690638857	0.6611199781027131	0.5378144942552372	0.42533587264957395	0.27500971224765136	0.5405773596429757	0.5539913573379307	0.40276866648642357	0.49863794375895665	0.6112286994324986	0.41842123241521145	0.5951415469363962	0.4160952532691533	0.6729026669925977	0.6292453310645344	0.6512533039666669	0.5890637368416305	0.600532367956229	0.5972815077669661	0.631714274039059	0.8710633713322136	0.8720861715324744	0.7617282151418402	0.4528522097010383	0.0	0.5118418809568751	0.6484305771885145	0.47603692157979016	0.5813905209626573	0.3463531264313128	0.6785283014591191	0.5135337958174899	0.7296728648138094	0.720601143581881	0.2735665305508452	0.43947913391578275	0.6889901401104879	0.44924624840734123	0.6322662808995995	0.7208057460270852	0.323956395576642	0.5118056829571337	0.6096632233978132	0.40169667994926095	0.49500479932749214	0.5442831029369893
320054-V3-BC	0.642897636150676	0.7282993596200761	0.7020024622285278	0.6132645689727106	0.5158508891696179	0.6975218696690048	0.5945653625005729	0.47829225341370163	0.607453974967034	0.5619213240346503	0.6365688674304847	0.6049279000580524	0.6411148019992701	0.6343102034309684	0.6281114694508876	0.4689881205338351	0.6766129348507331	0.7391662049115322	0.7082871638587287	0.6387461158776279	0.5958288128904332	0.5591652559127777	0.6692049888599231	0.5371758904304569	0.5044171583314806	0.6405283552928265	0.737046076603852	0.4912311241065931	0.6169710560446998	0.4589082611140516	0.7830802446086232	0.6808513113407322	0.7235751371539363	0.6695890864596848	0.7169732280027679	0.7091121043454163	0.72248110499986	0.9010301371483718	0.9050851179583759	0.8501842549810278	0.46619070522494327	0.5118418809568751	0.0	0.7339544528857085	0.6510500357565261	0.6105092635359363	0.545666989771065	0.8015296746121535	0.44327930212404615	0.83304528138398	0.8099351080027727	0.45832332025109507	0.4033167393551933	0.804443780651378	0.3925083127343023	0.6238525649558498	0.841575266404856	0.5183105983697301	0.5702325135242234	0.7703295010031893	0.47769056186048725	0.49673658850982894	0.49546747477769043
320055-V3-BC	0.5640078706546833	0.5926319138038106	0.5112154165007214	0.6197985485545028	0.7700297922783842	0.5824015996923605	0.6956402964020589	0.740865730840999	0.5796312940738034	0.6000429617615377	0.5970730075687205	0.5688066778872987	0.5800409986910918	0.5946157163532856	0.5482101230413782	0.6983188736990498	0.595727377852975	0.6691539367119616	0.5303661974540155	0.479588447296744	0.5680632981425227	0.5949742918916961	0.6242630172436552	0.5942541023824451	0.6122419423209896	0.509055204616757	0.5736816988470771	0.6779835488978974	0.6280935093629244	0.663030720743453	0.5326090534294042	0.4995669659310761	0.638522945468979	0.5868593201737063	0.5684716909640636	0.6086929377163344	0.5767500526811764	0.7234557783781862	0.7209750088451795	0.7070232896041767	0.6539006864194605	0.6484305771885145	0.7339544528857085	0.0	0.6138937382324345	0.6804479933039704	0.6468899450592669	0.5770031908719452	0.7278113095294371	0.6373091201462898	0.6002581510545055	0.6580203151369167	0.6332791871803054	0.5157244418780828	0.6939395444474359	0.6608441505962243	0.6233139804782224	0.7045419623256476	0.6244879767112079	0.4959427228109195	0.7011571695983534	0.6791750001913861	0.6934036026141759
320056-V3-BC	0.6033941882557025	0.5617899659342623	0.4656139276044439	0.5204549615223923	0.6773620218356383	0.5259469545356321	0.6446847388018923	0.5704687470516171	0.4599874659487919	0.6078329818191893	0.628946246996026	0.5006457030986151	0.6433098291475634	0.6275931558046589	0.6637350439673002	0.7049121297517453	0.583205628207044	0.6469049498383214	0.5196833512428826	0.6025081019174013	0.5151769130360224	0.48148347154390386	0.6219248664450636	0.5890194320829822	0.487229755860174	0.5209108854863007	0.5847064512271163	0.5993101604236064	0.6765545408811175	0.591323012038453	0.6237704799001925	0.6590948278433968	0.6800749460394797	0.6663794369016705	0.6168633102784017	0.6481906087149815	0.5585793109978467	0.7965850839258982	0.8028032652678723	0.7088464125794739	0.5285110387176699	0.47603692157979016	0.6510500357565261	0.6138937382324345	0.0	0.5669953460836414	0.49569457232209146	0.6215180688440918	0.6881017127896092	0.6659442778343091	0.6372467125735805	0.49834435102482916	0.6079300979251424	0.6108822588301643	0.5773918066166391	0.5321002655483552	0.6252971212532005	0.4923617169268147	0.5269264961526671	0.5802027383562423	0.5906768964131839	0.6419335870257786	0.6432027338759269
320057-V3-BC	0.6507265426523992	0.6352822711737357	0.64156779508978	0.5799408304050835	0.6159292946140008	0.6724858517323311	0.603473926104868	0.5545530627845028	0.5779703490704765	0.6497053274450882	0.6319888079257546	0.616522183977401	0.6839777590600994	0.6070981342605535	0.6932453820782728	0.6759754291682132	0.5981686510407088	0.740966804453657	0.6280031972052982	0.6017585066477139	0.5736574653518757	0.5930797410776536	0.5860021389595619	0.6381581830225783	0.5917537607416824	0.5786141062760186	0.6338135068419376	0.5438545032411423	0.6766123758692347	0.5814537268390217	0.7269382360922249	0.6755798967617239	0.6204400375326984	0.6737457408943954	0.678790591234627	0.5580812528001593	0.6337852908747168	0.8236047476308401	0.8428269791572813	0.8131855534956353	0.5811132519266503	0.5813905209626573	0.6105092635359363	0.6804479933039704	0.5669953460836414	0.0	0.6204076314311897	0.7474252481500734	0.6380699828957048	0.7585275885453815	0.7304871110682639	0.5613488625441272	0.6028479474573742	0.7060539501989727	0.5548928483787258	0.5281512908435272	0.7797452691983865	0.5808968480591683	0.6464701263135376	0.6998062866260926	0.6188274198007881	0.651739811906666	0.5833137228904968
320060-V3-BC	0.6388805303183155	0.6208287242640939	0.5886488090992782	0.5462600135596255	0.49564468135919987	0.6388163179447589	0.5784331005084199	0.4219062986302744	0.47285701466913016	0.5543110914960114	0.621985698855514	0.41987020798454006	0.5344854748423301	0.6349936308901101	0.5463783263881965	0.6166020732699966	0.5623927205893937	0.6902187742499827	0.6704551550325245	0.5971083010546192	0.45211932921880726	0.4352629512899249	0.5660351873390835	0.5708376686559886	0.3819098735244443	0.5457841001855441	0.6591834104475716	0.445570725175826	0.6456659542910443	0.4834801620671453	0.6469651919162466	0.6159992409422187	0.679854370666963	0.6341668041226914	0.6388587823412618	0.649654060836376	0.6677122856946555	0.8214301305810588	0.8835440752019009	0.7932234270968463	0.42535566891698473	0.3463531264313128	0.545666989771065	0.6468899450592669	0.49569457232209146	0.6204076314311897	0.0	0.7169175420018131	0.5381425998934161	0.722758267179624	0.7148181346654866	0.34540272566753405	0.5059862024070175	0.6796458226120325	0.46272810265658243	0.6122895464926795	0.6957613426859683	0.4099321155963104	0.5180193321892866	0.642148439401868	0.49572218858909667	0.5413147606296363	0.5484039818854503
320062-V3-BC	0.6450418523516519	0.5351858238962077	0.5100894435721707	0.6658827208123406	0.8334177730294254	0.5671473458512768	0.7669163684088013	0.804789208748545	0.5776179776958074	0.6583112943707539	0.6930870778452196	0.6607427071443143	0.6984582090723508	0.6701521245422764	0.6183600049394684	0.7936366174766628	0.6370437357419799	0.686325645860426	0.5514506674743396	0.5795635996419923	0.6163405397021149	0.6362344406499892	0.6734209027505598	0.7299771218543252	0.6925975690907028	0.5854343173076927	0.6471896564012917	0.7517410868178404	0.7721722755664733	0.7534739743892147	0.6559407911763774	0.6443483719231913	0.6384381410412973	0.7081739668143551	0.5618457773730968	0.6588309076399103	0.6214181430914258	0.7355175911011638	0.6429753782398486	0.577739234007956	0.7369759158464508	0.6785283014591191	0.8015296746121535	0.5770031908719452	0.6215180688440918	0.7474252481500734	0.7169175420018131	0.0	0.8207331903379865	0.6337678560733239	0.5956928291891247	0.6870413419006769	0.7284262173318571	0.45804331111297397	0.7943257253402006	0.7314508121744991	0.5988489579249944	0.7486754230532118	0.6125902592477832	0.4073140300038063	0.7909828727368892	0.7477622868923222	0.747448856041272
320063-V3-BC	0.7119585308885102	0.7557458838239728	0.7135170233724033	0.6747854968659253	0.5645150726418262	0.7403015537400048	0.5058221310821406	0.5305292889452786	0.6466124885441505	0.5968952678729658	0.6482881039360731	0.6061605518642779	0.6348416220822152	0.6246249792976508	0.6319030331627529	0.49645066260890136	0.6736272329915809	0.6885569220316178	0.7366906436813222	0.6487820375325885	0.6076759775360803	0.5970383272176247	0.6783502067699021	0.5493068430925868	0.5257185009697192	0.6745301847163347	0.7402822481113952	0.49264668235925424	0.5971619570596266	0.4540047578425697	0.7798081129908971	0.6817020941710804	0.7481585327808599	0.6725084326637778	0.7131237324591657	0.7320987843634569	0.735683830929925	0.9103979204578855	0.9149410941404861	0.8697195221787545	0.42272396887732006	0.5135337958174899	0.44327930212404615	0.7278113095294371	0.6881017127896092	0.6380699828957048	0.5381425998934161	0.8207331903379865	0.0	0.8234592381524725	0.8171424645937515	0.4873977737428527	0.49484975002399595	0.815119480907537	0.3880209955435523	0.6935154064339811	0.8356968388518665	0.5797169678077179	0.6346174611673737	0.7763861762607452	0.49342855353422393	0.45823063869169706	0.45994268823052836
320066-V3-BC	0.6611120343209936	0.6612862348771277	0.5916540595248827	0.7075549805859745	0.836808760906445	0.6818188569756053	0.7666099392084245	0.8181499261969174	0.6944709693938097	0.7355402529154014	0.6859748175066835	0.6752053533984841	0.6933353325937123	0.6864691880265381	0.6095146236623779	0.8119217867940055	0.680689484234227	0.6971663063092575	0.5761105768199217	0.6459355845679206	0.6633827219260369	0.7205589522482472	0.753950234972889	0.7548241403603849	0.752239765144851	0.6793354239972814	0.6177749088384248	0.7809654035816922	0.7746498978570935	0.764816295231888	0.5957798253516858	0.6652097227734632	0.7308393200031118	0.6438401269901791	0.6540437252836644	0.7671349014672669	0.6468247263655584	0.7599751038678009	0.7764047615728357	0.6463521247128358	0.7444233324926519	0.7296728648138094	0.83304528138398	0.6373091201462898	0.6659442778343091	0.7585275885453815	0.722758267179624	0.6337678560733239	0.8234592381524725	0.0	0.5899190495821319	0.7612443207366224	0.762757000455886	0.5493403989309736	0.7864456318933494	0.7398372908341692	0.6438682296171165	0.7623687474316995	0.7118369466452958	0.5504066749666027	0.7960339484210761	0.7396149997602713	0.800781298525642
320067-V3-BC	0.6628571768429422	0.6223175289999416	0.5430819203644479	0.6398966756428836	0.8225920866379272	0.5245391121602319	0.7429806663446855	0.8165391173377905	0.6606506480589885	0.6794272607604865	0.6887879674622581	0.6490263136885847	0.6647402440938954	0.6170032344003145	0.5902212439063099	0.7889472577170379	0.587554490334314	0.6402302483950539	0.5461695987569468	0.5893150790503247	0.6539796033450629	0.682878477582398	0.6821296832070582	0.7168725023593681	0.7300861899149261	0.6389348639449127	0.6036555471204763	0.7565972572423794	0.7394930218572037	0.741798558445187	0.6130709724472742	0.5895182721681508	0.681365639715405	0.6271406840780209	0.600794105590764	0.7157254527258072	0.6117362860049834	0.6733941441600457	0.7688114515414805	0.6645046405899948	0.727404366970195	0.720601143581881	0.8099351080027727	0.6002581510545055	0.6372467125735805	0.7304871110682639	0.7148181346654866	0.5956928291891247	0.8171424645937515	0.5899190495821319	0.0	0.7355427523507602	0.728032450959762	0.5223467550695139	0.7837801814560854	0.7161087526066762	0.6024215568530564	0.7449451829849145	0.663213131778966	0.5014480387008138	0.791193113297191	0.750309932959574	0.7593929470861582
320069-V3-BC	0.641371528806761	0.5851152040419878	0.5654524667872699	0.5165014143630411	0.430084942358994	0.6467322573219011	0.5979663910063264	0.345221283704253	0.3902806872226324	0.5204472631110945	0.6004405704902638	0.49589845670809723	0.5629905964000534	0.5883892351583744	0.5562945184082816	0.5927295103315011	0.5846113724112834	0.6906807886139403	0.6676502082085083	0.5705727269221016	0.44430571624778464	0.3678967359943604	0.491679733033296	0.5775561691244718	0.28752501757757976	0.5136607006976716	0.6171971070312293	0.37187298980246825	0.6255097034685169	0.3808670687416013	0.7213706580135821	0.640060783815247	0.6380383867818616	0.6184870242414947	0.5677456516945678	0.5752994251690134	0.656831929897965	0.8419010512836309	0.8554110299692657	0.7752186023271478	0.38999238395426666	0.2735665305508452	0.45832332025109507	0.6580203151369167	0.49834435102482916	0.5613488625441272	0.34540272566753405	0.6870413419006769	0.4873977737428527	0.7612443207366224	0.7355427523507602	0.0	0.39175269346481706	0.7026092321660566	0.4046388780118645	0.614728819760074	0.7616102647749403	0.3752796284881333	0.4804693113851988	0.6399593464344289	0.4022442974018977	0.48459424277492225	0.48800754812494673
320070-V3-BC	0.6762632519657722	0.6978356768140606	0.5959219333329431	0.6128008398828289	0.4288854459022644	0.6813670893375077	0.5781670291700768	0.41158813886511275	0.5608144845525007	0.517613952793474	0.5330430941766491	0.5820266713195614	0.5531814676948933	0.5526604219867107	0.5597870069157	0.5916588616436428	0.6420557063285078	0.7036777794207991	0.6219276200014785	0.5761622053467464	0.4916724496757254	0.515237041626837	0.6327220341214846	0.5171820840863331	0.4289158605113587	0.5989650000975055	0.6446055551404213	0.4589023143342459	0.5669238278930647	0.3855088332884647	0.7065461415802123	0.6317545997782058	0.6554044342237458	0.5580908459102373	0.6185415867101463	0.6769836420186541	0.7196240646873556	0.8276579828876028	0.8298391308881045	0.7950248358982105	0.5018617267174079	0.43947913391578275	0.4033167393551933	0.6332791871803054	0.6079300979251424	0.6028479474573742	0.5059862024070175	0.7284262173318571	0.49484975002399595	0.762757000455886	0.728032450959762	0.39175269346481706	0.0	0.7048982868928095	0.4347123290494024	0.6663834364789798	0.7812102638435995	0.49082953858539646	0.6088344240890585	0.6747010732722425	0.45823783239324656	0.42453455792568273	0.531092662493681
320071-V3-BC	0.6554774420981213	0.5559788838569434	0.5232001503549613	0.6633733477607837	0.8298342451531306	0.5615155033858836	0.7478582561270372	0.80838091421101	0.6206540425357645	0.6661879601232126	0.6678392998634867	0.6736587855535382	0.6773705440955506	0.6595020368001352	0.6008521714758341	0.7811591136825845	0.6340362505283549	0.67027635526091	0.5473176987649748	0.5686262624433956	0.5959533237981842	0.6399101291830734	0.6762853028347058	0.710238830971962	0.7024300272935977	0.5971867970474122	0.6086354711873696	0.7416626080635005	0.7351699627521379	0.7427512901633658	0.5685576293418725	0.6074554613974928	0.6465277310393683	0.6660851311190048	0.5388335740748517	0.6539190399105719	0.6033575467694733	0.5782924956886897	0.6531924753158337	0.5834611014180691	0.7262070678977837	0.6889901401104879	0.804443780651378	0.5157244418780828	0.6108822588301643	0.7060539501989727	0.6796458226120325	0.45804331111297397	0.815119480907537	0.5493403989309736	0.5223467550695139	0.7026092321660566	0.7048982868928095	0.0	0.7880893676255318	0.7196357388639368	0.5372001317874451	0.7144553659630855	0.6186538102767525	0.35444135257452014	0.7832914220247423	0.7368735865212089	0.750267536639323
320074-V3-BC	0.6840308851859369	0.7094891743261056	0.6475707952604436	0.5666152758056309	0.5023766082465648	0.6924062335896713	0.5310086876260338	0.4265250625961192	0.5750330936667127	0.5579848212526501	0.5851596197591674	0.5044052001054637	0.5798863225298817	0.5791788370369596	0.5990527138040542	0.5585647248743671	0.6101083119652753	0.7286311847316473	0.6487334142769148	0.6443127007372782	0.5410283139325808	0.4872178067231314	0.6021436652869617	0.5840163071411091	0.4536773274918476	0.5987130815763624	0.6913332882181226	0.4055026411250058	0.5843151209764685	0.4109179699220081	0.7326072457627711	0.690434233237057	0.7223284350030656	0.6049805295968765	0.6810878378243908	0.6781758089385264	0.7009418372307101	0.8866530622809553	0.9081844691668814	0.8514488846942333	0.440535466318323	0.44924624840734123	0.3925083127343023	0.6939395444474359	0.5773918066166391	0.5548928483787258	0.46272810265658243	0.7943257253402006	0.3880209955435523	0.7864456318933494	0.7837801814560854	0.4046388780118645	0.4347123290494024	0.7880893676255318	0.0	0.629095213453866	0.8073150281594873	0.5023557577584199	0.5721085900452418	0.7408479482873752	0.4402909388250339	0.4986602500930944	0.4310214536572829
320077-V3-BC	0.5505193108997244	0.6509425968764112	0.6161912699667507	0.5589477379714595	0.6571070585536621	0.6336626873509271	0.6480851298148672	0.6371159531969225	0.5673741924418798	0.6416223155191525	0.6730087237919307	0.6076268037333412	0.6953037154106978	0.6973212979279035	0.6403686293875328	0.6925889820134429	0.6176669310792069	0.7019975610775653	0.6264540617645741	0.5893090345742965	0.5887252925865846	0.5843447756008089	0.5451676566662687	0.6679849763037814	0.5759677398139033	0.5594212453587035	0.5620515771426828	0.606391583340447	0.7135728333239677	0.6444833686814977	0.6756319114575753	0.6596054469966307	0.5855458265257111	0.6845149130495437	0.6730606973981913	0.5713859129734391	0.6354494627867212	0.7929559443668124	0.8067227847479435	0.7996380255092279	0.5682089949332343	0.6322662808995995	0.6238525649558498	0.6608441505962243	0.5321002655483552	0.5281512908435272	0.6122895464926795	0.7314508121744991	0.6935154064339811	0.7398372908341692	0.7161087526066762	0.614728819760074	0.6663834364789798	0.7196357388639368	0.629095213453866	0.0	0.7675244377217411	0.5899315996689608	0.5619736110712559	0.6976020599047025	0.6586336158067462	0.6556861002513958	0.6575110026295564
320079-V3-BC	0.7170123643542656	0.6019641020047777	0.6175893344162864	0.7261562405063101	0.8503968466482806	0.618995240562828	0.777072775133119	0.8313409036027166	0.6929005437128796	0.7323386628012971	0.6369461030116997	0.6980529717758874	0.7198681902163839	0.703067783765714	0.6559897788326894	0.8065501771991015	0.6690040777323506	0.6960529265790643	0.6249783427675077	0.6399419605947653	0.6718102253703706	0.7200438148638562	0.7436093687767933	0.7181474236082209	0.767722479260911	0.64022300407655	0.6915854240483341	0.7798498908104243	0.7549056348900516	0.7793302799424372	0.631486133455699	0.6412154582965883	0.726062722346777	0.7272767387576397	0.5956119875946939	0.7412927268649266	0.6659037815609047	0.7031442068542588	0.7140652232958106	0.6196424551404868	0.7739274255514437	0.7208057460270852	0.841575266404856	0.6233139804782224	0.6252971212532005	0.7797452691983865	0.6957613426859683	0.5988489579249944	0.8356968388518665	0.6438682296171165	0.6024215568530564	0.7616102647749403	0.7812102638435995	0.5372001317874451	0.8073150281594873	0.7675244377217411	0.0	0.7539136950975673	0.7035618510316177	0.5024761371634119	0.7487341208656044	0.7593428790432076	0.8046961483685716
320080-V3-BC	0.6816325879417644	0.6518277444285354	0.596648007261769	0.6004768577724844	0.4571601454627257	0.6571318825978413	0.5800784725061141	0.3722619985831871	0.48199024040699806	0.5587994698631995	0.6531660012645801	0.48557791337522954	0.5971876035312693	0.6300203211000255	0.598947363771605	0.6380715574063529	0.5978965665469147	0.7310768600486801	0.6795214607010981	0.6272837342488116	0.523813068181779	0.4611931787677125	0.5377644141550504	0.5898983751058721	0.4299266622695367	0.5888950111749627	0.6156881817171622	0.427033519670574	0.6413529613763258	0.497904627830116	0.6651168977239007	0.6546534609320478	0.6870208104531642	0.6515644616963353	0.6634733828531814	0.608622114071212	0.6957278649040455	0.8467301729330485	0.8737832819325937	0.820229786231934	0.49863991952216685	0.323956395576642	0.5183105983697301	0.7045419623256476	0.4923617169268147	0.5808968480591683	0.4099321155963104	0.7486754230532118	0.5797169678077179	0.7623687474316995	0.7449451829849145	0.3752796284881333	0.49082953858539646	0.7144553659630855	0.5023557577584199	0.5899315996689608	0.7539136950975673	0.0	0.5945531636849766	0.6876525344450597	0.48841853436191507	0.5265054872433114	0.538484975185657
320084-V3-BC	0.5294273588311875	0.5653435548811673	0.5724634415166158	0.540387243252641	0.6635753206617305	0.5532020571638286	0.6780948776701559	0.605715457598676	0.4965451136713236	0.537238046717478	0.6536535161839745	0.5315389391430184	0.6529812865466867	0.5995985592391242	0.6008118390223197	0.6098852928826014	0.5439877688967675	0.6770484185222636	0.6048437456189729	0.5496825405305279	0.5560541061827917	0.4774539827264488	0.599373496240011	0.6451932448891025	0.477607239369967	0.5066009254108392	0.606627899970957	0.5222547874576121	0.6999156862547735	0.5952156244441194	0.6735979525785531	0.631981774555509	0.6394380497595188	0.6526297324304446	0.6126242925501534	0.5903500476903005	0.5873107276996803	0.8326763999722288	0.839011426980043	0.7157049486979382	0.5173826524568286	0.5118056829571337	0.5702325135242234	0.6244879767112079	0.5269264961526671	0.6464701263135376	0.5180193321892866	0.6125902592477832	0.6346174611673737	0.7118369466452958	0.663213131778966	0.4804693113851988	0.6088344240890585	0.6186538102767525	0.5721085900452418	0.5619736110712559	0.7035618510316177	0.5945531636849766	0.0	0.5581492318105713	0.6357744847910642	0.6315599634636524	0.51227975829115
320085-V3-BC	0.6125392856830362	0.5171118810323504	0.47310122221239365	0.6200316630398803	0.7818584398873054	0.4869242104819363	0.7049937168974497	0.7375271586650893	0.5439785355105754	0.6072754247558777	0.655751293257442	0.6092145996367995	0.6252606665501595	0.6173152859271791	0.514148882614381	0.7618268277229995	0.5701734943232373	0.6341284446028674	0.506201653021513	0.5333954195018784	0.5907331748198731	0.5845266595031858	0.6089022856774239	0.6964405940351487	0.638846651035915	0.5183793947127632	0.546347090581869	0.6807433108147877	0.7461946750844541	0.7160092135052426	0.5473305582840355	0.5579632146228746	0.5758137880677451	0.6606693189710128	0.4653607428384572	0.6000338959252409	0.583014066545466	0.6471348340648041	0.6972745914707077	0.6189144805646408	0.7054704117468843	0.6096632233978132	0.7703295010031893	0.4959427228109195	0.5802027383562423	0.6998062866260926	0.642148439401868	0.4073140300038063	0.7763861762607452	0.5504066749666027	0.5014480387008138	0.6399593464344289	0.6747010732722425	0.35444135257452014	0.7408479482873752	0.6976020599047025	0.5024761371634119	0.6876525344450597	0.5581492318105713	0.0	0.7329325571044216	0.7149785002982868	0.7235591871924938
380001-V3-BC	0.6572213672749746	0.7057435671563312	0.6623008312436292	0.5788942466045214	0.49477943988701584	0.6864761771210157	0.6128486673782432	0.45523588903126394	0.5699178190020572	0.5461382636630316	0.5732806630918128	0.5458041556498903	0.5898572884611832	0.6221625497236409	0.616535426677214	0.5649902677865154	0.6084585296015523	0.7229508226309431	0.671508062620159	0.6312232245352697	0.5319649559827457	0.5047874958582176	0.6123821552766875	0.5836740130813907	0.4733940789168026	0.6003899596553074	0.6925097931461665	0.5119667228165815	0.6296503098444777	0.40473875564721723	0.7492576061201718	0.6766054646585701	0.7293028337218596	0.6080177183143479	0.6740445588082045	0.6707617945625941	0.7248855692771322	0.8879828986957209	0.9031567112441934	0.8521353010014162	0.5284513896889095	0.40169667994926095	0.47769056186048725	0.7011571695983534	0.5906768964131839	0.6188274198007881	0.49572218858909667	0.7909828727368892	0.49342855353422393	0.7960339484210761	0.791193113297191	0.4022442974018977	0.45823783239324656	0.7832914220247423	0.4402909388250339	0.6586336158067462	0.7487341208656044	0.48841853436191507	0.6357744847910642	0.7329325571044216	0.0	0.5081234756734587	0.5882771274139339
380002-V3-BC	0.6749984284519527	0.6672242376470472	0.6355969639247648	0.6393962113692682	0.5061493631512097	0.6888857977570239	0.6108577137702933	0.5074240595759372	0.5994142501969547	0.5496077657086955	0.5900329818121695	0.5858120715320172	0.5852370086721783	0.5782329947669806	0.5804622119956422	0.5503107708482641	0.6263346078298725	0.6266418612675417	0.6477913253680102	0.5603074658137195	0.5459426394347362	0.5445868212788936	0.6614166180980524	0.52069860220106	0.512319993517238	0.6159235398773798	0.7058679281345706	0.5195263729146274	0.5215262638018543	0.42395925791875183	0.6844220324808132	0.5993261684474509	0.689349436278879	0.5759575004053439	0.6740641708815766	0.7004792577539547	0.6779080817334046	0.86385752343773	0.8578794188519141	0.7520947595508307	0.47194676908819155	0.49500479932749214	0.49673658850982894	0.6791750001913861	0.6419335870257786	0.651739811906666	0.5413147606296363	0.7477622868923222	0.45823063869169706	0.7396149997602713	0.750309932959574	0.48459424277492225	0.42453455792568273	0.7368735865212089	0.4986602500930944	0.6556861002513958	0.7593428790432076	0.5265054872433114	0.6315599634636524	0.7149785002982868	0.5081234756734587	0.0	0.5530645865813253
